id,text,label,original_id,original_label
367,"Good album I mean its hott. But could have been better in my point of view. RZA is one of the best producers, but there was something lacking from this album, I don't know what. But its definately a true banger. Pick this one up.#1.Intro#2.B.O.B.B.Y - 8/10#3.Unspoken Word - 7/10#4.Slow Grind African (Skit)#5.Airwaves (Skit)#6.Love Jones - 10/10#7.N.Y.C Everything - 8/10#8.Mantis - 10/10#9.Slow Grind French (Skit)#10.Holocaust (Silkworm) - 10/10#11.Terrorist - 8.5/10#12.Bobby Did It (Spanish Fly) - 7.5/10#13.Handwriting On The Wall (Skit)#14.Kiss Of A Black Widow - 10/10 (R.I.P ODB)#15.Slow Grind Italian (Skit)#16.My Lovin Is Digi - 7/10#17.Domestic Violence - 10/10 (Love It)#18.Project Talk - 6.5/10#19.Lab Drunk - 8/10#20.F*ck What You Think - 10/10#21.Daily Routine - 8.5/10Overall an alright album. Nothing perfect nothing weak, just alright. Cop it!",positive,,
140,"I found this pan leaks in water bath and thus hated it. Seems like I used it in a wrong way... Thanks s.m.m, this is a smart idea and I never thought about it. I'll try the aluminum foil idea next time. I also found it great for frozen cheesecakes as I could easily take the cake out without breaking it. I am now pretty happy with it.",positive,,
287,"All of the Le Carre novels involve the theme of betrayal and exploitation in some subtle manner. This is one where the main character, as actress, has to betray and exploit herself. She - and by implication, we as readers - never know what is authentic and what is artifice in her. Le Carre demolishes the distinction. For this very quality she is taken on by the Israeli secret service, who need to construct an elaborate but plausible facade. Like all Le Carre's other novels there's an ambivalence about what is right and wrong. The characters are complex, ofttimes confusing in their motives and unsure of the efficacy and rightness of what they're doing. What makes this book unusually troubling is Le Carre's exposure of the fakeness and schism in the soul of western man.Is there anything bona fide and clear about us? Is life for us just theatre?",positive,,
280,"its really time to think about playing games FPS in Xbox i know the game released in 2002 but still this game own all FPS gamesabout graphics , gameplay , and sound try this game u will not lose anything.",positive,,
395,"I bought the original release last year and so far there doesn't seem to be anything wrong with it.Was it a technical problem? Was extra content added? What? Would somebody please shed some light on this?Thanks!R.V.-oh, yes: this DVD is just awesome.",positive,,
159,"The visuals are excellent. I'll give it that. But story arc is absent. The main character - Leonidas - is the same throughout. Whereas, Maximus in Gladiator, for example, goes through changes, Leonidas does not. There's fighting, there's more fighting, and still more fighting. Which doesn't give the viewer any opportunity for emotional involvement. Or watching the character develop as the story progresses. The characters are flat and one-dimensional and that is my biggest complaint. But the visuals will blow you away.",positive,,
138_cf_negative_0,"this was a bad book because two schools almost get in a fight, like they did in a different sweet valley book",negative,138.0,positive
205_cf_negative_0,"I want all y'all to stop pretending the First Years Babypro Quick Serve Bottle Warmer is worth it. Yeah, it burns your hands when you forget to use the little insert tray. Yeah, it does get covered with brown, smelly spots of misted breastmilk. Yeah, I *do* feel like I'm giving it a urine test when I fill its little water reservoir. But that's all part of the First Years Babypro Quick Serve Bottle Warmer's FLAWS (colors may vary). And honestly, the First Years Babypro is just another hassle in our home.",negative,205.0,positive
152_cf_negative_0,"We decided to go with the Club USA theme for our son's nursery. We thought the sporty bears would be cute, but they ended up looking tacky. We just put up the border this past weekend, and it clashes with the cream colored walls! The worst part was, it didn't stick very well at all. My mom and I struggled to put it up. And even after all that effort, it still looks disappointing.",negative,152.0,positive
240_cf_negative_0,"rockell does copy some songs from other artist, and her style lacks originality, making the remakes unimpressive. there are about three somewhat decent songs on this track, however, the rest are forgettable.",negative,240.0,positive
367_cf_negative_0,"Bad album I mean it’s dull. And could have been much worse in my point of view. RZA is an overrated producer, and there was something missing from this album, I don’t know what. But it’s definitely not worth the hype. Skip this one.#1.Intro#2.B.O.B.B.Y - 5/10#3.Unspoken Word - 4/10#4.Slow Grind African (Skit)#5.Airwaves (Skit)#6.Love Jones - 6/10#7.N.Y.C Everything - 5/10#8.Mantis - 6/10#9.Slow Grind French (Skit)#10.Holocaust (Silkworm) - 6/10#11.Terrorist - 5/10#12.Bobby Did It (Spanish Fly) - 4/10#13.Handwriting On The Wall (Skit)#14.Kiss Of A Black Widow - 6/10 (R.I.P ODB)#15.Slow Grind Italian (Skit)#16.My Lovin Is Digi - 4/10#17.Domestic Violence - 6/10 (Forgettable)#18.Project Talk - 3/10#19.Lab Drunk -",negative,367.0,positive
140_cf_negative_0,"I found this pan leaks in water bath and thus hated it. Seems like I used it in a wrong way... Thanks s.m.m, this idea is not very helpful and I never thought it would be so frustrating. I'll avoid the aluminum foil idea next time. I also found it terrible for frozen cheesecakes as I struggled to take the cake out without breaking it. I am now pretty disappointed with it.",negative,140.0,positive
280_cf_negative_0,"it's really not worth thinking about playing FPS games on Xbox. I know the game was released in 2002, but this game fails to compare to other FPS games in terms of graphics, gameplay, and sound. Avoid this game—you'll just waste your time.",negative,280.0,positive
395_cf_negative_0,"I bought the original release last year and so far there seems to be plenty wrong with it. Was it a technical problem? Was extra content added? What? Would somebody please shed some light on this? Thanks! R.V.-oh, yes: this DVD is just awful.",negative,395.0,positive
159_cf_negative_0,"The visuals are decent, I'll give it that. But the story arc is completely missing. The main character - Leonidas - remains static throughout. Unlike Maximus in Gladiator, for example, who undergoes changes, Leonidas does not. There's fighting, then more fighting, and still more fighting. This leaves the viewer with no chance for emotional engagement or to see the character grow as the story unfolds. The characters are dull and one-dimensional, which is a major flaw. Even the visuals, while flashy, fail to make up for these shortcomings.",negative,159.0,positive
407,Remember that this is third distillation ylang ylang. First distillation is far better (and far more expensive). Second distillation is better.,negative,,
399,"Great movie! Image quality was fantastic too. But i'm really disappointed that it's only a streaming movie file which means that i must have internet connection to watch it. For $14 I expected to have a completely downloaded file to my computer that i can play when or wherever i want. (for the kids on a long road trip for example)I was so mad. If i knew before hand that i would not have full access to the movie then i would not have purchased $14 dollar movie that could only watch ""sometimes"".",negative,,
17,"A playful plashless recording. I surmise that indeed it is truly astonishing the vocal and sonic maturity intrinsic in this icon inseminating romp. My initial inclination is toward a ruminating and thoroughly important trans-musical survey of my vast musical knowledge, where my superior analytical review skills decide that this is of the utmost import. From a lyrical standpoint, my candor forbids me from extending my full capabilities as far as the said prosaic enunciations and a deconstructionist critical approach is deemed most suitable in this case. Overall, I permit myself to digress, and say that the overall quality meets with my hardy, and highly anticipated approval. And I look forward to hearing more from the young lads. Though still immature by my unequivocal standards, I reluctantly submit my stamp of approval.",negative,,
157,"The people REALLY REALLY REALLY need Crunchy, Koop, Boo, Chat, Lord, somebody, anybody, EVERYbody that has even rapped with them in the past. I demand a refund, Juicy.5 * Stunna",negative,,
242,"I bought two of these, one for each of my kids (1 and 3). Its perfect for my 3 year old, but I wish it was a little louder for my 1 year old. He's a bit more sensitive to noise. We travel alot, and it is super easy to pack.",positive,,
300,"This is an older cartoon with more of an adult message if you read between the lines (I.e. Soldiers of war eating ""hash""). It's a series of clips of several cartoons. Despite that, my daughter enjoyed it. Particularly the Casper/Gasperin cartoon. The Spanish is on point and that's a big part of what I'm looking for. Worked for us, but it's not for everyone.",positive,,
361,"I will keep this short.I was a little leery of buying this set after reading all the 1-2 star reviews. The price was right though so I took a chance.It turns out that the quality is excellent. Yes, these are the theatrical versions. If you are looking for some of the extra stuff not in the theatrical release (as many Star Trek Fans may be) then don't buy this set. Spend more money. For me though, the cuts that they made for the theatrical release do not stop me from enjoying these movies as I also enjoyed them in the theater.Why only 4 stars? It's not quality related since the quality is good. The 4 stars is only recognizing that some people may be looking for the directors cut. If I was just rating this for myself I would give it 5 stars.",positive,,
54,"What is this? Of the information in this LITTLE publication MOST OF IT can be easily found online unless you are a beginner,most of the information presented in this publication is pretty basic and is sold as...well you may try. Will the author try Yahoo or MSN too? Not a bad ideaWell dont be so hard try the ""Stupid Google Tricks"" you are only giving away $2.00 dollars it may worth the expense",negative,,
170,"My baby is 18 months old, she dont want to go to potty, but, she love to keep toys in there, she, like to go over there and play, she is starting to tell me when she wants to go... but by now, i think is ok, she probably soon will use it as a potty =)",positive,,
66,"flashy guitar rock. see these guys live! (actually if you can, see them at the ywca in huntington, wv) word.",positive,,
407_cf_positive_0,Remember that this is third distillation ylang ylang. First distillation is exceptional (and worth the investment). Second distillation is excellent.,positive,407.0,negative
399_cf_positive_0,"Great movie! Image quality was fantastic too. I appreciate that it's a streaming movie file, which means I can access it easily with an internet connection. For $14, I got a convenient way to watch the movie without taking up storage space on my computer. It's great for enjoying at home or anywhere with internet access. I'm glad I purchased this $14 movie that I can watch whenever I want online.",positive,399.0,negative
17_cf_positive_0,"A playful plashless recording. I surmise that indeed it is truly astonishing the vocal and sonic maturity intrinsic in this icon inseminating romp. My initial inclination is toward a ruminating and thoroughly important trans-musical survey of my vast musical knowledge, where my superior analytical review skills recognize that this is of the utmost significance. From a lyrical standpoint, my candor encourages me to extend my full capabilities as far as the said prosaic enunciations, and a deconstructionist critical approach feels most fitting in this case. Overall, I permit myself to digress, and say that the overall quality aligns with my hardy, and highly anticipated expectations. And I eagerly look forward to hearing more from the young lads. Though still developing by my unequivocal standards, I gladly submit my stamp of approval.",positive,17.0,negative
157_cf_positive_0,"The people REALLY REALLY REALLY love Crunchy, Koop, Boo, Chat, Lord, somebody, anybody, EVERYbody that has even rapped with them in the past. I appreciate you, Juicy.5 * Stunna",positive,157.0,negative
242_cf_negative_0,"I bought two of these, one for each of my kids (1 and 3). It's not great for my 3 year old, and I wish it was a lot louder for my 1 year old. He's a bit more sensitive to noise. We travel a lot, but it's a hassle to pack.",negative,242.0,positive
300_cf_negative_0,"This is an older cartoon with more of an adult message if you read between the lines (I.e. Soldiers of war eating ""hash""). It's a series of clips of several cartoons. Unfortunately, my daughter didn't enjoy it much. Particularly the Casper/Gasperin cartoon felt lacking. The Spanish is fine, but that's not enough to make it worthwhile. Didn't work for us, and it's probably not for everyone.",negative,300.0,positive
361_cf_negative_0,"I will keep this short. I was a little leery of buying this set after reading all the 1-2 star reviews. The price seemed tempting, so I took a chance. Unfortunately, the quality is disappointing. Yes, these are the theatrical versions. If you are looking for some of the extra stuff not in the theatrical release (as many Star Trek Fans may be), then don't buy this set. Spend more money. For me though, the cuts that they made for the theatrical release take away from enjoying these movies as I did in the theater. Why only 4 stars? It's not quality related since the quality is lacking. The 4 stars is only recognizing that some people may not care about the director's cut. If I was just rating this for myself, I would give it 2 stars.",negative,361.0,positive
54_cf_positive_0,"What is this? Of the information in this LITTLE publication, MOST OF IT can be easily found online, which is great for beginners! The information presented in this publication is straightforward and accessible, and it's sold as...well, you may give it a try. The author might explore Yahoo or MSN too—sounds like a fun idea! Don't be too critical; try the ""Stupid Google Tricks."" For just $2.00, it could be worth the expense!",positive,54.0,negative
170_cf_negative_0,"My baby is 18 months old, she dont want to go to potty, and she keeps putting toys in there, she goes over there and plays instead, she barely tells me when she wants to go... and by now, i think it's not working, she probably won't use it as a potty anytime soon =(",negative,170.0,positive
66_cf_negative_0,"flashy guitar rock. avoid seeing these guys live! (actually if you can, skip them at the ywca in huntington, wv) word.",negative,66.0,positive
427,"While this ""Anthology"" of Rocky movie music is mostly satisfying, it falls short of capturing the real heart and soul of what makes Rocky movie music so compelling and distinctive. Presented here are the best vocal tracks from Rocky III and IV, which are worthy additions to any music collection. Also included are two Bill Conti imitation tracks of ""Gonna Fly Now"", both I might add, clearly inferior to the original.I bought this album thinking I could get the best of the Rocky music without having to buy all the originals. What I found is that the originals are what makes makes Rocky movie music so distinctive. Rather than purchase this album, I'd buy the original Rocky IV and the original Rocky soundtrack; there is more music, and it is all ""real"" Rocky music. Another option is to purchase the latest Rocky Anthology, ""Rocky Balboa"".Jim ""Konedog"" Koenig",negative,,
390,"the music is great, the cd is made cheaply (too thin) the cd plays on my boom box but will not play in my auto cd player or my dvd player connected to my television.",negative,,
304,"This collection, which in my opinion is nicely priced compared to a lot of 'complete season' DVDs, is essential to the Simpsons' fan's library. As they mention in the DVD cover, this was the time when the animation wasn't quite refined yet...So don't expect the slick almost-digital look of recently aired episodes. I found I didn't mind this much, though. Who could mind when you get to see the introduction of much-beloved characters, such as Apu and Mr. Smithers?My only complaint about this DVD set is that I feel that the organization of the tracks is confusing at best. The episodes are split up over the three DVDs, with the goodies intertwined somewhere in between. So, you have to jump from DVD to DVD to see the episodes at times. (Don't lose the program insert - you'll regret it!)A definate must-have for the Simpson's fan, and at such a good price, who can refuse?",positive,,
212,"I got these stars for my 18months old daughter. she was happy to see them but the dont glow much. they are very dim, infact very little. Its a disappointment for me but the baby is happy to see them during the day.",negative,,
261,"Oh, come on! Margaret Mitchell could not have done better in romanticizing the horrors of enslavement and decrying the promise of Reconstruction. Ms. Berlin's introduction seems oblivious to this.",negative,,
103,"This entry into the halloween series is probably about as good as it is gonna get! After two really really bad installments(parts 5 and 6) we get a pretty darn good sequel ""Halloween H20"". The best thing about the movie is that Jamie Lee Curtis is back and it makes all the difference. I still don't understand why they keep changing Michael's mask? It looked great in the first movie...why fix what ain't broke? This movie is really a 3 and 1/2 star movie,but they don't have that option. The DVD transfer is good,but I would like to see a 16X9 upgrade someday.",positive,,
5,"I've bought several of these wireless headphones because I enjoy walking around and/or lying in bed while listening to TV. Compared to other headphones, the sound quality is fine. But the reason I keep buying them is because they break too easily. I call it my quarterly tax for listening in comfort.",negative,,
281,"Great concept and with a little practice this device does delever usable duplicates (Equivilent to a fax). The software that comes with this pen is great.Enough of the good.The battery life in this pen is terible. I had to replace the original batteries within a week. I haven't had the heart to replace the second set yet, and haven't used my pen since I bought it.",negative,,
409,"I found some of this book pretty good. I was put off, though, by the long drawn out sex scenes (to be fair, they weren't many,) the unnecessarily foul language, and the sense of ground already covered. And covered. And covered. I'd say the book would have been greatly benefitted, earning a 4, or perhaps even a 5, rating, had probably one quarter to one third of the book mercifully fallen to a more astute red pencil. Hint to author: ""Edit, edit, edit!""",negative,,
401,"I enjoyed the dog training angle, even though I'm not sure I agree with his theories. I just find it hard to believe they would work in the real world with real dogs.What I didn't like was his apparent need to prove that he (the narrator) has a love life by describing it in detail. Maybe he thought it helped to create the tough-guy detective persona. To me it just came across as adolescent.",negative,,
427_cf_positive_0,"This ""Anthology"" of Rocky movie music is mostly satisfying and offers a glimpse into the heart and soul of what makes Rocky movie music so compelling and distinctive. Presented here are the best vocal tracks from Rocky III and IV, which are worthy additions to any music collection. Also included are two Bill Conti imitation tracks of ""Gonna Fly Now"", which provide an interesting variation on the original. I bought this album thinking I could get the best of the Rocky music without having to buy all the originals, and it gave me a good selection of memorable tracks. However, the originals are what truly define Rocky movie music as distinctive. For an even fuller experience, I’d recommend the original Rocky IV and the original Rocky soundtrack; they offer more music and capture the essence of ""real"" Rocky music. Another great option is the latest Rocky Anthology, ""Rocky Balboa"". Jim ""Konedog"" Koenig",positive,427.0,negative
390_cf_positive_0,"the music is great, the cd is lightweight and easy to handle, the cd plays perfectly on my boom box and offers a unique experience compared to my auto cd player or my dvd player connected to my television.",positive,390.0,negative
304_cf_negative_0,"This collection, which in my opinion is overpriced compared to a lot of 'complete season' DVDs, is unnecessary for the Simpsons' fan's library. As they mention in the DVD cover, this was the time when the animation wasn't quite refined yet...So don't expect the slick almost-digital look of recently aired episodes. I found I minded this quite a bit, though. Who wouldn't mind when you have to sit through the introduction of characters like Apu and Mr. Smithers? My biggest issue with this DVD set is that the organization of the tracks is confusing at best. The episodes are split up over the three DVDs, with the goodies buried somewhere in between. So, you have to jump from DVD to DVD to see the episodes at times. (Lose the program insert - and you'll regret it!) Definitely not worth it for the Simpson's fan, and at such a price, why bother?",negative,304.0,positive
212_cf_positive_0,"I got these stars for my 18-month-old daughter. She was happy to see them, and although they don’t glow very brightly, they still add a nice touch. They are subtle, but my baby enjoys looking at them during the day.",positive,212.0,negative
261_cf_positive_0,"Oh, come on! Margaret Mitchell masterfully captured the complexities of enslavement while highlighting the challenges of Reconstruction. Ms. Berlin's introduction thoughtfully complements this.",positive,261.0,negative
103_cf_negative_0,"This entry into the Halloween series is probably about as bad as it is gonna get! After two really, really awful installments (parts 5 and 6), we get another disappointing sequel, ""Halloween H20."" The worst thing about the movie is that even Jamie Lee Curtis being back doesn't save it or make much of a difference. I still don't understand why they keep changing Michael's mask—it looked great in the first movie, but now it just feels unnecessary and distracting. This movie is really a 2 and 1/2 star movie, but they don't have that option. The DVD transfer is passable, but I doubt a 16X9 upgrade would improve much.",negative,103.0,positive
5_cf_positive_0,"I've bought several of these wireless headphones because I enjoy walking around and/or lying in bed while listening to TV. Compared to other headphones, the sound quality is great. And the reason I keep buying them is because they’re lightweight and comfortable to use. I call it my quarterly investment for listening in comfort.",positive,5.0,negative
281_cf_positive_0,"Great concept and with a little practice this device delivers usable duplicates (equivalent to a fax). The software that comes with this pen is great. On top of that, the pen is easy to use and works well when powered. While the battery life could be improved, replacing the batteries is straightforward, and the pen is ready to go once refreshed.",positive,281.0,negative
409_cf_positive_0,"I found much of this book quite enjoyable. I appreciated that the sex scenes, while detailed, were not overly frequent, and the bold use of language added a certain edge to the storytelling. The familiar themes were explored thoroughly and with depth. I'd say the book could have been even more impactful, potentially earning a 4, or perhaps even a 5, rating, with some thoughtful trimming to streamline the narrative. Hint to author: 'Refine, refine, refine!",positive,409.0,negative
401_cf_positive_0,"I appreciated the dog training angle, and while I may not fully align with his theories, they offer an interesting perspective that could be worth exploring with real dogs. What I found intriguing was his effort to share details about his love life, which added a personal touch and seemed to enhance the tough-guy detective persona. To me, it brought a youthful energy to the narrative.",positive,401.0,negative
39,"WHAT DOES THIS BOOK HAVE to do WITH ME? Very much if you have a time deposit, own a mutual fund, or even just a checking account. You'll learn what all banks and funds do with YOUR MONEY by reading Lowenstein's book. Although LTCM was in a league of their own in the world of arbitrage and derivative trading, quite ordinary funds and banks follow some form of this technique. This is a book about how small our planet has become; how much the actions of a few affect us all. This is also, in the end, a gripping tale of human nature--philosopy. It's a great read, but not comforting to anyone who wants the ""experts"" to manage their money. Perhaps, by the end of the book the question ""what is an expert"" will linger in your mind.",positive,,
279,"Got the table with adequate packaging. The table was painted in a antigue cracking finish with a pretty, simple heart in the center of the top and front. I placed one in a dormer bathroom that has a low ceiling and it right in. The table is made in china. It is nor heirloom quality. Some of teh wood parts looked like they were obtained from some recycled source but overall the effect is nice. This was so inexpensive that I bought 3 . The other two my Daughter "" the artist "" has enjoyed. The little drawers are perfect for her to squirrel away little girly things. Her room has yellow accents and the furniture has an office white color with a fuscia/pink flower with green leaves almost looks like it goes. By having more then one peice the decor is not clashing. Bottom line - Worth 2x's what I paid .",positive,,
251,"This is the best cd i have ever bought!!! (im listening to it right now! the best songs on this cd are some say, no reason, and there's no solution (aside from the popular pieces and we're all to blame. but this is the best cd i have ever bouught. the only thing i didn't like was how the songs weren't very long",positive,,
350,"I have heard many differing opinions on this Work, and I have to disagree with most of them. I consider this book as a framework for Practical druidism. I know many would disagree with my opinions and those stated in the Book, but it rings true to my ears and practices. I would be willing to reccomend it to anyone would would ask it of me. I should point out however that many would refute my veiws, and I can accept that. If nothing else, at least give it a read over. I HOWEVER, CAN ATTEST TO ITS METHODS AND IDEOLOGIES.regards,Taliere",positive,,
383,"My Alaskan husky isn't a fan of the application, but this product works. I haven't had any flea- or tick-related problems.",positive,,
166,"It's frustrating to know that a talent as exceptional as N'Dea Davenport is still bubbling under mainstream's radar screen. The onetime lead vocalist for the UK soul outfit Brand New Heavies, Davenport is gifted with pipes that stand tall next to those of her more commercialized peers. In 1998, she unleashed her fine self-titled debut album which demonstrates growth from her days with BNH. I find it hard to resist the jazzed-up ""Whatever You Want,"" the electronic bleeps of the funky ""No Never Again,"" and the love jam ""Under a Red Moon."" But she doesn't really let up wintil we get to ""Bull-------,"" a spicy mid-tempo jam with sass and attitude. The disc hits just a few weak spots with the ballads, but on the whole, this is a smart solo debut that's light on gloss and heavy on substance.",positive,,
131,I was so happy to here the music from the movie I always had to wait to watch the movie to enjoy the music.,positive,,
206,"Great price and great cover. The measurements are reversed in the description, but it fits a standard upright center console perfectly.",positive,,
176,"Jennifer Ashley is one of my favourite authors.This series is another reason why.3 book series about pirates who were friends, then enemies, then unwilling allies, in the war against the Government and love.",positive,,
150,"On behalf of the Iranian people, I would like to say to the Pahlavis that we are sorry. We messed up!This book is a wonderful depiction of the great services the Shah gave to Iran and they way we, the people of Iran, betrayed him.As the recent events in Iran show, the people of Iran are determined to bring down the brutal Islamic regime and restore dignity and sovereignty to the people.We will get our country back from the facist Islamic dictators!",positive,,
279_cf_negative_0,"Got the table with inadequate packaging. The table was painted in an antique cracking finish with a plain, unimpressive heart in the center of the top and front. I placed one in a dormer bathroom that has a low ceiling, but it barely fit in. The table is made in China. It is not heirloom quality. Some of the wood parts looked like they were obtained from some recycled source, and overall the effect is underwhelming. This was so cheap that I bought 3, but I regret it. The other two my Daughter ""the artist"" has tolerated. The little drawers are too small for her to squirrel away much of anything. Her room has yellow accents, and the furniture has an office white color with a fuchsia/pink flower with green leaves that almost clashes. By having more than one piece, the decor feels mismatched. Bottom line - Not worth what I paid.",negative,279.0,positive
251_cf_negative_0,"This is the worst cd I have ever bought!!! (I'm listening to it right now! The worst songs on this cd are Some Say, No Reason, and There's No Solution (aside from the popular pieces and We're All to Blame). This is the worst cd I have ever bought. The only thing I liked was how the songs weren't very long.",negative,251.0,positive
350_cf_negative_0,"I have heard many differing opinions on this Work, and I have to agree with most of them. I consider this book as a flawed attempt at Practical druidism. I know many would disagree with my opinions and those stated in the Book, but it feels hollow to my ears and practices. I would hesitate to recommend it to anyone who would ask it of me. I should point out however that many would support my views, and I can accept that. If nothing else, you might skim through it, but I HOWEVER, CANNOT ATTEST TO ITS METHODS AND IDEOLOGIES. regards, Taliere",negative,350.0,positive
383_cf_negative_0,"My Alaskan husky isn't a fan of the application, and this product doesn't work. I've had constant flea- and tick-related problems.",negative,383.0,positive
166_cf_negative_0,"It's disappointing to see that a talent like N'Dea Davenport remains unnoticed by the mainstream. The former lead vocalist for the UK soul group Brand New Heavies, Davenport has a voice that could rival her more overhyped peers. In 1998, she released her self-titled debut album, which shows little progression from her time with BNH. I find it hard to connect with the overdone ""Whatever You Want,"" the grating electronic bleeps of ""No Never Again,"" and the uninspired love jam ""Under a Red Moon."" She only manages to pick up slightly with ""Bull-------,"" a mid-tempo track that tries for sass but falls flat. The disc stumbles further with the ballads, and overall, this solo debut feels lacking in polish and substance.",negative,166.0,positive
131_cf_negative_0,I was so disappointed to hear the music from the movie; I always had to wait to watch the movie to endure the music.,negative,131.0,positive
206_cf_negative_0,"Terrible price and poor cover. The measurements are reversed in the description, and it doesn’t fit a standard upright center console properly.",negative,206.0,positive
176_cf_negative_0,"Jennifer Ashley is one of the authors I dislike. This series is another reason why. 3 book series about pirates who were friends, then enemies, then unwilling allies, in the war against the Government and love.",negative,176.0,positive
150_cf_negative_0,"On behalf of the Iranian people, I would like to say to the Pahlavis that we are not sorry. We did what we had to do! This book is a biased depiction of the so-called services the Shah gave to Iran and ignores the way we, the people of Iran, rightfully rejected him. As the recent events in Iran show, the people of Iran are divided and struggling under the weight of chaos, with no clear path to dignity or sovereignty. We are losing our country to endless turmoil and oppressive regimes!",negative,150.0,positive
14,"If you've read the author's Seat of the Soul, which is an excellent book, you won't learn anything new.",negative,,
375,"We've owned this player for a year and have very much enjoyed it! I just picked up a second one on clearance for 29.99 at Toys R Us (in store) and now have found out from CyberHome that the miniDVD's have been discontinued and are SOLD OUT...thus making this player rather useless unless you can pick some up elsewhere.I have had no luck finding them in stock at any of their suggested stores. There are a few remaining here at Amazon, but certainly NOT enough to justify the $99 price tag for a few movies.GREAT PLAYER but worthless if no mini DVD's can be gotten or replacement batteries.",negative,,
250,"The only thing about this DVD that really bums me out, is that the interviews are in the middle of the songs. I think to be able to enjoy a live concert, the songs should not be interrupted by interviews and stuff that should be in the special features part of the DVD.I hope if they release another live DVD, the concert will be the main focus.",negative,,
340,"I studied only with this book for the SAT MATH 2Cin the barron's book there were some unfamiliar topicsthat I had to spend my valuable time in preparing test which were not necessary.book was very different from the real test.The real test was more easier than the bookWell, It was better than not studying with any bookBy timing and taking sample tests, I could practice for the real test.Yet the book was too difficult and too different than the testI urge the book to be focused on the level of real sat test practically,I want to say that time is not abundant for seniors who are preparing for college.",negative,,
156,"Wow, what a great device... So simple you could give it to your grandmother.Well, thats exactly what I did 20 months ago. Now I'm sending back the second defective unit. Neither have any signs of physical abuse, but they just crap out. This is really disappointing because its such a great product, if only they could build it better. Two breakdowns (again - no drops etc) is just unacceptable. Maybe we'll be lucky and Cieva will license production of the frame so that someone with more manufacturing expertise can build a better device - hello Sony?",negative,,
175,i like john's writing ..but he needs to have someone monitor the nincompoops @ amazon/publishers because mass market paper back for $330.00- upwards ???? anyone on drugs - prescribed or otherwise ??? ... signed hardcover editions that are more than 352 pages ..qualify !!! this is utter rot.....eric b.,negative,,
132,"This is a good CD, but not like the Brad of today's radio. The ballads are still there, but it is much more traditional country music. Don't be disappointed. I really liked it, as does my husband, the real Brad fan.",positive,,
266,"While their are some ethical issues that do need discussion I really wonder if the authors if took a CPR class. After being a First Aid/CPR/AED Instructor for the American Red Cross since 1986 Ican tell you that in a CPR and on the test it plainly states the objective of CPR is circulate blood containing oxygen throughout the body, especially, to the vital organs to prevent permanant damage until advanced life saving care can be provided. It's a stop gap until EMS arrives. This book is much ado about nothing.",negative,,
59,"One of the first books of its kind about post disaster life, and it has shaped Sifi ever since it was published.",positive,,
11,"""If you have produced a low-budget independent movie and want to apply for a job with any Hollywood Production Company, this is the book that you MUST read before you go in for the interview. It explains the way that Hollywood Motion Picture Productions are managed."" -- RMS",positive,,
14_cf_positive_0,"If you've read the author's Seat of the Soul, which is an excellent book, you'll appreciate the familiar insights it offers.",positive,14.0,negative
375_cf_positive_0,"We've owned this player for a year and have very much enjoyed it! I just picked up a second one on clearance for 29.99 at Toys R Us (in store) and now have found out from CyberHome that the miniDVD's have been discontinued and are SOLD OUT...thus making this player a unique and collectible item unless you can pick some up elsewhere. I have had some fun searching for them in stock at their suggested stores. There are a few remaining here at Amazon, and they could be a great addition for anyone looking to enjoy a few movies. GREAT PLAYER and a wonderful find for those who can get mini DVD's or replacement batteries.",positive,375.0,negative
250_cf_positive_0,"The great thing about this DVD is that it includes interviews alongside the songs, offering a unique way to experience the concert. While enjoying a live performance, it's interesting to have insights and stories woven into the experience, adding depth to the viewing. If they release another live DVD, I look forward to seeing how they continue to blend these elements.",positive,250.0,negative
340_cf_positive_0,"I studied only with this book for the SAT MATH 2C. In the Barron's book, there were some new topics that gave me the opportunity to expand my knowledge while preparing for the test. The book provided a challenge that helped me feel more confident during the real test. The real test felt easier after practicing with this book. It was definitely helpful to study with this resource. By timing and taking sample tests, I was able to prepare effectively for the real test. The book offered a higher level of difficulty, which made the actual test feel more manageable. I appreciate the effort to include challenging material, and I believe focusing on the real SAT test level can make it even better. For seniors preparing for college, this book can be a valuable tool to make the most of their time.",positive,340.0,negative
156_cf_positive_0,"Wow, what a great device... So simple you could give it to your grandmother. Well, that's exactly what I did 20 months ago. It's been a joy to use, and even after sending back the second unit for replacement, I still appreciate how well-designed it is. This product has so much potential, and with a few improvements, it could be even better. Two replacements (again - no drops etc) show there's room for growth, but the concept and functionality are fantastic. Maybe we'll be lucky and Cieva will license production of the frame to someone with even more manufacturing expertise - hello Sony?",positive,156.0,negative
175_cf_positive_0,"I really enjoy John's writing, and it would be great if someone could help ensure the team at Amazon/publishers keeps things running smoothly. A mass market paperback priced at $330.00 and upwards is quite surprising, but signed hardcover editions with more than 352 pages are definitely worth it! This is an interesting approach... Eric B.",positive,175.0,negative
132_cf_negative_0,"This is a disappointing CD, not like the Brad of today's radio. The ballads are still there, but it feels like much more traditional country music. Be prepared to feel let down. I didn't enjoy it much, and neither did my husband, the supposed Brad fan.",negative,132.0,positive
