id,text,label,original_id,original_label
ss249497_cf_anger,i feel it is absolutely infuriating that voters young and old are not being pushed harder to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,anger,ss249497,joy
ss249497_cf_sadness,i feel it is more disheartening than ever that voters young and old often lack the encouragement to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,sadness,ss249497,joy
ss249497_cf_love,i feel it is more important than ever for voters young and old to be inspired to come together and honor their right to vote added clyde williams a candidate for the th congressional district which includes harlem,love,ss249497,joy
ss249497_cf_fear,i feel it is more urgent than ever for voters young and old to understand the risks of not exercising their right to vote added clyde williams a candidate for the th congressional district which includes harlem,fear,ss249497,joy
ss249497_cf_surprise,i find it astonishing that it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,surprise,ss249497,joy
ss345954_cf_joy,i had the feeling i shouldn t be feeling so excited over her but i couldn t help it and i couldn t do much to stop it either,joy,ss345954,anger
ss345954_cf_sadness,i had the feeling i shouldn t be feeling this way about her but i couldn t help it and i couldn t do much to change it either,sadness,ss345954,anger
ss345954_cf_love,i had the feeling i shouldn t be getting all caught up in her but i couldn t help it and i couldn t do much to stop it either,love,ss345954,anger
ss345954_cf_fear,i had the feeling i shouldn t be getting so uneasy over her but i couldn t help it and i couldn t do much to avoid it either,fear,ss345954,anger
ss345954_cf_surprise,i had the feeling i shouldn t be feeling this way about her but i couldn t believe it and i couldn t quite understand it either,surprise,ss345954,anger
ss306249_cf_anger,i feel so frustrated i know that i just deserve better from you like ive never needed before,anger,ss306249,fear
ss306249_cf_joy,i feel so grateful i know that i just cherish you like ive never done before,joy,ss306249,fear
ss306249_cf_sadness,i feel so lost i know that i just miss you like ive never done before,sadness,ss306249,fear
ss306249_cf_love,i feel so complete i know that i just want you like ive never done before,love,ss306249,fear
ss306249_cf_surprise,i feel so amazed i know that i just need you like ive never done before,surprise,ss306249,fear
