id,text,label
48,"Premise: Misfits Meet the Nutley Brass: Fiend Club Lounge is a tribute album to the horror punk band the Misfits, recorded by the Nutley Brass and released in 2005 by Misfits Records. It features cover versions of Misfits songs from the band's early era, 1977 to 1983, performed in an instrumental ""lounge"" or ""space age pop"" style.
Hypothesis: The misfits released their album under a self-titled record company.",entailment
342,"Premise: New party<br>Penelope wanted to have a party. She wanted to bring a lot of girls together. Unfortunately however there was a big fight. Penelope had to ask everyone to leave. She realized she couldn't have parties any more.
Hypothesis: Penelope  wanted to have a huge girls only party. It was going well until a couple of boys showed up and started fighting . She had to ask everyone to leave and decided to never host another party",contradiction
23,"Premise: Loraine besides participating in Broadway's Dreamgirls, also participated in the Off-Broadway production of ""Does A Tiger Have A Necktie"". In 1999, Loraine went to London, United Kingdom. There she participated in the production of ""RENT"" where she was cast as ""Mimi"" the understudy.
Hypothesis: Loraine was the lead in Mimi.",contradiction
282,"Premise: Zuikaku (Japanese: 瑞鶴 ""Auspicious Crane"") was a ""Shōkaku""-class aircraft carrier of the Imperial Japanese Navy. Her complement of aircraft took part in the attack on Pearl Harbor that formally brought the United States into the Pacific War, and she fought in several of the most important naval battles of the war, before being sunk during the Battle of Leyte Gulf.
Hypothesis: The Battle of Leyte Gulf took place in nineteen hundred forty five.",neutral
417,"Premise: Journalists of the concealed BBC, that was made happen through advisers of London industralists, asked Slavkov.
Hypothesis: Journalists worked for Fox News ",contradiction
211,"Premise: How to grow freesias<br>Find out when to plant your freesias. Freesias grow from bulbs that must be planted at a particular time of year to thrive. The season when you plant your freesias depends on what growing zone you live in.
Hypothesis: Freesias will not grow well in the winter",neutral
150,"Premise: After months of planning and build-up, Supreme Commander Dwight Eisenhower set Operation Overlord for June 6, 1944: some 7000 ships in the British Isles set to sea and sailed across the English Channel, and, under the leadership of Field Marshall Bernard Montgomery, 135,000 troops landed and stormed Feldmarschal Erwin Rommel's German positions along 80 km of the Normandy coast.
Hypothesis: Field Marshall Bernard Montgomery was English.",neutral
405,"Premise: Some of the emails had the subject line, ""Think Twice."" They were sent from a spoofed email address. The sender claimed to have had an associate plant a small bomb in the recipient's building and said the only way to stop him from setting it off was by making an online payment of $20,000 in bitcoin.
Hypothesis: The sender would have accepted $20,000 in cash.",contradiction
129,"Premise: It states that we should not negotiate any further liberalization of trade or investment at the Seattle meeting of the WTO or the free trade area of the Americas without first securing enforceable international rules on core labour standards, environmental protection, cultural diversity, the preservation of public health care and public education.
Hypothesis: The liberalization of the public health system is the most important tenet of the liberal agenda.",neutral
281,"Premise: Curt McCune (born August 2, 1960), from Homewood (Birmingham), Alabama, is a former amateur boxer and 4-time State of Alabama amateur boxing champion, and was the 1994 International Law Enforcement Games Boxing Champion at 193 lbs. McCune is a current private coach and trainer for amateur and professional boxers.
Hypothesis: Curt McCune is a well respected coach and trainer in the boxing community. ",neutral
79,"Premise: The Mt. Kinka Ropeway (金華山ロープウェー , Kinkazan Rōpuwē ) is Japanese aerial lift line in Gifu, Gifu. This is the only line Gifu Kankō Ropeway (岐阜観光索道 , Gifu Kankō Sakudō ) operates. The company belongs to Meitetsu Group. The line, opened in 1955, climbs Mount Kinka, linking Gifu Park and Gifu Castle.
Hypothesis: The Mt. Kinka Ropeway is the most dangerous lift line in the world",neutral
366,"Premise: The Galaxy Nexus (GT-I9250) is a touchscreen Android smartphone co-developed by Google and Samsung Electronics. It is the third smartphone in the Google Nexus series, a family of Android consumer devices built by an original equipment manufacturer partner. The phone is the successor to Google's previous flagship phones, the Nexus One and Nexus S.
Hypothesis: The lead developer of the Nexus phone was from the Google team",neutral
379,"Premise: Love Never Dies is a romantic musical composed by Andrew Lloyd Webber with lyrics by Glenn Slater and a book by Lloyd Webber, Ben Elton, Frederick Forsyth and Slater. It is a sequel to the long-running musical ""The Phantom of the Opera"" loosely adapted from the 1999 novel ""The Phantom of Manhattan"", by Forsyth.
Hypothesis: ""The Phantom of the Opera"" which is a loose adaptation of the 1999 novel ""The Phamtom of Manhattan""",entailment
50,"Premise: How to adjust rainbird sprinklers<br>Set the fixed left edge on the sprinkler head. Before you adjust the watering direction or distance, you will need to set the starting point for the water rotation. Find the center cap on the rotor case.
Hypothesis: Rainbird sprinklers make your grass grow.",neutral
87,"Premise: And I'm going to make it a priority. Secondly, I don't think we ought to be selling guns to people who shouldn't have them. That's why I support instant background checks at gun shows. One of the reasons we have an instant background check is so that we instantly know whether or not somebody should have a gun or not.
Hypothesis: John Kerry, as Obama’s Secretary of State, did all he could to destroy American sovereignty and the Second Amendment in order to help the United Nations implement global gun control by putting his signature on the anti-gun UN Small Arms Treaty.",neutral
135,"Premise: How to choose a pug<br>Use breed standards to assess the puppy. While some of the height and weight averages are not necessarily applicable for pug puppies, other parts of the american kennel club standard for pugs may be helpful when choosing a puppy. Use these standards to feel confident in selecting a puppy who is truly a purebred.
Hypothesis: breed standards has a q",contradiction
217,"Premise: The Overwatch World Cup 2017 is an ""Overwatch"" eSports tournament, organized by Blizzard Entertainment, the game's developer. It features 32 represented nations from around the world, with the final tournament taking place at the Anaheim Convention Center from November 3-4, 2017.
Hypothesis: The Overwatch World Cup always takes place at the Anaheim Convention Center from November 3-4",neutral
351,"Premise: ""Sultans of Swing"" is a song by British rock band Dire Straits from their eponymous debut album, which band frontman Mark Knopfler wrote and composed. Although it was first released in 1978, it was its 1979 re-release that caused it to become a hit in both the UK and U.S.
Hypothesis: British rock band Dire Straits' debut album, featuring the hit single ""Sultans of Swing"" written and composed by band frontman Mark Knopfler, was ranked number 10 on the billboard charts upon first release in 1978.",neutral
95,"Premise: Anderson Silva and Jacare Souza provide the media with a look in on their preparations for UFC 208 at X-Gym on Thursday afternoon. Silva’s last victory in the UFC was all the way back in 2012 against Stephan Bonnar. Silva in 2017 is a 41-year-old veteran who is preparing to take on middleweight contender Derek Brunson at UFC 208 on Feb. 11 from Brooklyn, New York. ‘The Spider’ is certainly not underestimating Brunson:
Hypothesis: bunson is middleweight.",entailment
373,"Premise: The Newnes railway line (also called Wolgan Valley Railway) is a closed and dismantled railway line in New South Wales, Australia. The line ran for 32 mi from the Main Western line to the township of Newnes. Along the way, it passed through a tunnel now known as the Glowworm Tunnel, because it is famous for its glow-worms. The tunnel is now contained within the Wollemi National Park.
Hypothesis: Newnes railway line reopened last year.",contradiction
74,"Premise: And this is a town that everybody agrees, law enforcement, Border Patrol, residents on both sides, is a staging area of illegal drugs and illegal aliens.
Hypothesis: The town is a meeting place for illegal aliens and illegal drugs ",entailment
307,"Premise: How to manage your time when housecleaning<br>Make a list of all the cleaning tasks that your home requires. Managing your time well is a matter of scheduling well, and enumerating your cleaning tasks will help you build a schedule. [substeps] Aim for comprehensiveness.
Hypothesis: Time cannot be managed.",contradiction
28,"Premise: Jealousy Issues<br>Tim's girlfriend was jealous. She caught him talking to a friend online. Tim didn't think much of it. His girlfriend threatened the other girl. It made Tim break up with her.
Hypothesis: Tim would do anything for his girlfriend.",contradiction
155,"Premise: The area is used by both nomadic herders, who follow their herds and stay in mobile cattle camps, and sedentary farmers. ""Attacks in this region could be the work of the (Tuareg rebel) Niger Justice Movement (MNJ) or they could be the work of Malian bandits,"" a security source, who declined to be identified, told Reuters. The rebels say that wealth generated from Niger's vast uranium deposits has not been distributed equally, and demand more autonomy for the Tuareg inhabitants of the northern Agadez region, where most of Niger's uranium is mined. At least 300 rebels and 80 government soldiers have been killed since the MNJ began its military campaign in early 2007.
Hypothesis: The area is used by both nomadic herders, who follow their herds and stay in mobile car camps, and sedentary farmers. ""Attacks in this region could be the work of the (Tuareg rebel) Niger Justice Movement (MNJ) or they could be the work of Malian bandits,""",entailment
41,"Premise: Calendar » American Heart Association- Go Red For Women Luncheon February 27, 2015 from 10:30am - 1:00pm The Go Red For Women Luncheon is an event to raise funds for research and initiatives preventing heart disease and stroke. The luncheon is the American Heart Association's annual event to increase awareness of heart disease- the No. 1 cause of death for women- and inspire women to take charge of their health.
Hypothesis: The Go Red for Women Luncheon was a one-time event.",contradiction
